Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,CustomerID,TotalKids,TotalPurchases,DealShare,Segment,SegmentName,PredProb
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,1033,0,25,0.04,2,Quiet Value Regulars,0.1995028883155926
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,50,2659,1,0,0,0,0,1,0,0,0,0,30,4,0,1034,2,7,0.2857142857142857,1,Deal Driven Browsers,0.3131403021777153
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,1035,1,5,0.2,1,Deal Driven Browsers,0.016997605766443158
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,1036,0,21,0.0476190476190476,2,Quiet Value Regulars,0.07452323484272613
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,46,2828,0,1,0,0,0,0,0,1,0,0,255,240,0,1037,1,15,0.2666666666666666,1,Deal Driven Browsers,0.12100180253163112
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,69,2483,0,1,0,0,0,0,0,0,0,1,253,228,0,1038,0,12,0.0833333333333333,2,Quiet Value Regulars,0.04057257221323716
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,1039,0,22,0.0454545454545454,2,Quiet Value Regulars,0.11905020319340524
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,1040,0,17,0.0588235294117647,2,Quiet Value Regulars,0.03047178658111648
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,1041,2,28,0.3928571428571428,1,Deal Driven Browsers,0.5564466438222939
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,62,2498,0,0,0,1,0,0,0,1,0,0,955,755,1,1042,2,26,0.0769230769230769,2,Quiet Value Regulars,0.04201820659793582
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,33,2694,0,0,1,0,0,0,0,0,0,1,618,583,0,1043,0,20,0.1,2,Quiet Value Regulars,0.4645519116528068
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,1044,2,6,0.3333333333333333,1,Deal Driven Browsers,0.24909051625009912
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,56,2238,0,1,0,0,0,0,0,0,0,1,497,488,0,1045,1,17,0.0588235294117647,2,Quiet Value Regulars,0.015022700546950088
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,1046,2,8,0.375,1,Deal Driven Browsers,0.1906599521403164
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,28,2218,0,0,1,0,0,0,0,1,0,0,1503,1356,2,1047,0,23,0.0434782608695652,0,Premium Loyalists,0.6674690626543374
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,55,2854,1,0,0,0,0,1,0,0,0,0,1677,1528,0,1048,1,33,0.2424242424242424,2,Quiet Value Regulars,0.189211407503745
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,64,2853,1,0,0,0,0,0,0,1,0,0,16,14,0,1049,0,4,0.25,1,Deal Driven Browsers,0.11468590476991344
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,42,2276,0,1,0,0,0,0,0,1,0,0,889,872,0,1050,0,24,0.0416666666666666,2,Quiet Value Regulars,0.006136893871327834
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,49,2194,0,0,0,1,0,0,0,0,0,1,44,42,0,1051,1,8,0.25,1,Deal Driven Browsers,0.013728441931393076
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,54,2732,0,0,0,1,0,0,0,1,0,0,1287,1097,0,1052,1,25,0.24,2,Quiet Value Regulars,0.05634210152723242
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,1053,1,23,0.1304347826086956,2,Quiet Value Regulars,0.025832393600999724
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,67,2284,0,1,0,0,0,0,0,1,0,0,39,31,0,1054,1,7,0.2857142857142857,1,Deal Driven Browsers,0.004887810359617547
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,1055,0,14,0.0714285714285714,2,Quiet Value Regulars,0.13871237821277121
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,59,2520,0,0,0,1,0,0,0,1,0,0,1998,1880,1,1056,0,21,0.0476190476190476,0,Premium Loyalists,0.2649774191253086
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,39,2583,0,1,0,0,0,0,0,0,0,1,1254,1210,2,1057,0,25,0.04,0,Premium Loyalists,0.48917919137176097
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,1058,2,6,0.3333333333333333,1,Deal Driven Browsers,0.12048954141362574
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,52,2317,0,0,1,0,0,0,0,0,1,0,354,312,0,1059,1,15,0.1333333333333333,2,Quiet Value Regulars,0.06322845152004145
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,1060,1,4,0.25,1,Deal Driven Browsers,0.015285586373936757
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,1061,0,13,0.0769230769230769,2,Quiet Value Regulars,0.01170167586603306
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,1062,1,19,0.3157894736842105,1,Deal Driven Browsers,0.5471237678684338
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,64,2835,0,1,0,0,0,0,0,1,0,0,1302,1203,0,1063,0,16,0.0625,2,Quiet Value Regulars,0.24815506687032976
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,38,2475,0,0,0,1,0,0,0,1,0,0,15,15,0,1064,1,4,0.25,1,Deal Driven Browsers,0.01544163231404611
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,1065,0,20,0.05,0,Premium Loyalists,0.769432833035897
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,1066,1,26,0.1538461538461538,2,Quiet Value Regulars,0.01274418055483403
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,50,2419,0,0,1,0,0,0,0,1,0,0,15,13,0,1067,2,6,0.3333333333333333,1,Deal Driven Browsers,0.13108257401879939
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,62,2700,0,0,0,1,0,0,0,0,0,1,442,361,4,1068,0,22,0.0,0,Premium Loyalists,0.6492245073946435
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,37,2216,0,0,0,1,0,0,0,1,0,0,20,17,0,1069,1,4,0.25,1,Deal Driven Browsers,0.009661473583887374
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,62,2263,0,0,1,0,0,0,0,0,0,1,1149,1106,0,1070,0,17,0.0588235294117647,2,Quiet Value Regulars,0.32479593875038043
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,47,2190,0,1,0,0,0,0,0,0,0,1,1920,1882,1,1071,0,20,0.05,0,Premium Loyalists,0.277681052296942
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,1072,1,9,0.2222222222222222,1,Deal Driven Browsers,0.01586140133852576
71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,61,2469,0,0,0,1,0,0,0,1,0,0,702,627,0,1073,0,17,0.0588235294117647,2,Quiet Value Regulars,0.018735431145689253
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,1074,2,9,0.3333333333333333,1,Deal Driven Browsers,0.3121454984623037
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,55,2268,0,1,0,0,0,0,0,0,0,1,117,113,0,1075,2,10,0.3,1,Deal Driven Browsers,0.04987414074984405
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,1076,1,15,0.0666666666666666,2,Quiet Value Regulars,0.011018386330973651
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,1077,1,13,0.0769230769230769,2,Quiet Value Regulars,0.04258099943980447
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,34,2765,0,0,1,0,0,1,0,0,0,0,715,674,0,1078,0,15,0.0666666666666666,2,Quiet Value Regulars,0.11923516911298244
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,38,2591,0,0,0,1,0,0,0,0,1,0,11,10,0,1079,1,4,0.25,1,Deal Driven Browsers,0.0177147136277571
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,41,2702,0,1,0,0,0,0,0,1,0,0,902,867,0,1080,1,25,0.08,2,Quiet Value Regulars,0.01380706902805526
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,1081,0,17,0.0,0,Premium Loyalists,0.7041698965601908
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,1082,1,14,0.1428571428571428,1,Deal Driven Browsers,0.039744819442488685
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,34,2490,0,1,0,0,0,0,0,1,0,0,389,335,0,1083,1,20,0.3,1,Deal Driven Browsers,0.058912246008251824
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,1084,1,13,0.1538461538461538,1,Deal Driven Browsers,0.006170274170274169
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,48,2256,0,1,0,0,0,0,0,1,0,0,40,19,0,1085,1,6,0.1666666666666666,1,Deal Driven Browsers,0.0201506953302519
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,60,2385,0,0,1,0,0,0,0,0,0,1,1323,1323,1,1086,0,21,0.0476190476190476,0,Premium Loyalists,0.17543251404755442
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,68,2169,0,1,0,0,0,0,0,0,0,1,61,59,0,1087,1,6,0.1666666666666666,1,Deal Driven Browsers,0.035028983901039354
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50,2489,0,1,0,0,0,1,0,0,0,0,47,30,0,1088,0,8,0.25,1,Deal Driven Browsers,0.03567103770307226
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,1089,1,19,0.1052631578947368,2,Quiet Value Regulars,0.15407272524068877
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,1090,2,19,0.3684210526315789,1,Deal Driven Browsers,0.027857661548296345
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140,1124,0,1091,0,16,0.0625,2,Quiet Value Regulars,0.10169642055979083
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059,1014,1,1092,0,16,0.0625,0,Premium Loyalists,0.76220865269357
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,47,2299,0,0,1,0,0,0,0,0,0,1,16,16,0,1093,2,4,0.25,1,Deal Driven Browsers,0.009496075354665618
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,60,2291,0,0,1,0,0,0,0,0,1,0,1970,1932,1,1094,0,19,0.0,0,Premium Loyalists,0.24597477015075117
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,36,2462,0,0,1,0,0,0,0,0,0,1,44,44,0,1095,1,9,0.3333333333333333,1,Deal Driven Browsers,0.05646229550024045
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406,1238,2,1096,1,14,0.2142857142857142,0,Premium Loyalists,0.26515208854535005
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,37,2415,0,1,0,0,0,0,0,0,0,1,39,15,1,1097,1,5,0.2,1,Deal Driven Browsers,0.5855407409277584
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,37,2441,0,1,0,0,0,0,0,0,1,0,273,120,1,1098,0,12,0.0833333333333333,1,Deal Driven Browsers,0.42810049725815985
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,1099,0,6,0.1666666666666666,1,Deal Driven Browsers,0.04148187625068431
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,42,2449,0,1,0,0,0,1,0,0,0,0,606,577,0,1100,1,23,0.217391304347826,1,Deal Driven Browsers,0.07536166527827749
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,1101,1,22,0.0909090909090909,2,Quiet Value Regulars,0.038854000099855304
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,1102,1,9,0.2222222222222222,1,Deal Driven Browsers,0.10061966509797396
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,1103,2,16,0.3125,1,Deal Driven Browsers,0.03665859343892495
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,41,2346,0,0,1,0,0,0,0,1,0,0,126,117,0,1104,1,8,0.125,1,Deal Driven Browsers,0.019609051437787104
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,1105,1,14,0.1428571428571428,1,Deal Driven Browsers,0.10758689546064316
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,58,2717,1,0,0,0,0,0,0,1,0,0,343,302,0,1106,2,20,0.35,1,Deal Driven Browsers,0.28969641929662093
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,54,2849,0,0,1,0,0,0,0,1,0,0,1627,1532,0,1107,2,18,0.2222222222222222,2,Quiet Value Regulars,0.3178916451754802
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,43,2225,0,0,0,1,0,0,0,1,0,0,62,46,0,1108,3,7,0.2857142857142857,1,Deal Driven Browsers,0.009150807231983702
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,35,2692,0,0,1,0,0,0,1,0,0,0,13,2,0,1109,0,4,0.25,1,Deal Driven Browsers,0.040952251731214855
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056,944,0,1110,0,25,0.04,2,Quiet Value Regulars,0.1264695103300867
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887,817,1,1111,1,17,0.2352941176470588,2,Quiet Value Regulars,0.15122766441657529
25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2421,0,0,1,0,0,0,0,1,0,0,11,7,0,1112,2,4,0.25,1,Deal Driven Browsers,0.013644950369264122
42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,42,2181,0,1,0,0,0,0,0,1,0,0,41,25,0,1113,1,5,0.2,1,Deal Driven Browsers,0.007262892872326836
85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,44,2753,0,0,0,1,0,0,0,1,0,0,1872,1788,1,1114,1,24,0.0833333333333333,0,Premium Loyalists,0.4039704997640383
72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,35,2402,0,0,1,0,0,0,0,1,0,0,1974,1935,3,1115,0,21,0.0476190476190476,0,Premium Loyalists,0.6953142745992241
49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,46,2195,0,0,0,1,0,1,0,0,0,0,297,268,0,1116,1,14,0.1428571428571428,1,Deal Driven Browsers,0.015874506779769936
36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,2852,0,1,0,0,0,0,0,0,0,1,73,69,0,1117,2,9,0.3333333333333333,1,Deal Driven Browsers,0.2997386123960395
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,58,2581,1,0,0,0,0,0,0,0,0,1,1301,1289,0,1118,0,20,0.05,2,Quiet Value Regulars,0.49770416819164587
10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,31,2197,1,0,0,0,0,0,0,0,1,0,26,22,0,1119,0,8,0.25,1,Deal Driven Browsers,0.035345613791666404
49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,59,2671,0,1,0,0,0,0,0,1,0,0,295,275,0,1120,1,14,0.1428571428571428,1,Deal Driven Browsers,0.011727649782083745
56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612,564,0,1121,1,22,0.1818181818181818,2,Quiet Value Regulars,0.0022094363083724785
37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,31,2673,0,1,0,0,0,0,0,1,0,0,71,68,0,1122,1,7,0.1428571428571428,1,Deal Driven Browsers,0.034328807468136935
21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,42,2208,1,0,0,0,0,1,0,0,0,0,26,6,0,1123,1,7,0.2857142857142857,1,Deal Driven Browsers,0.02038276304975812
33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,58,2475,0,0,1,0,0,0,0,0,0,1,68,50,0,1124,1,8,0.25,1,Deal Driven Browsers,0.018055423917254218
63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,75,2395,0,0,0,0,1,0,0,1,0,0,969,835,0,1125,0,25,0.04,2,Quiet Value Regulars,0.05371788216644185
21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,46,2318,0,0,0,1,0,0,0,0,1,0,58,55,0,1126,1,11,0.3636363636363636,1,Deal Driven Browsers,0.0260970004441516
42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,39,2381,0,0,0,1,0,0,0,1,0,0,118,91,1,1127,1,9,0.2222222222222222,1,Deal Driven Browsers,0.28996836211624627
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,64,2812,0,0,0,1,0,0,0,1,0,0,652,620,0,1128,2,31,0.3870967741935484,1,Deal Driven Browsers,0.31969169481069387
57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,66,2388,0,1,0,0,0,0,0,0,0,1,392,373,0,1129,1,16,0.125,1,Deal Driven Browsers,0.02793981474355288
26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,34,2783,0,0,1,0,0,0,0,1,0,0,18,9,1,1130,1,4,0.25,1,Deal Driven Browsers,0.4482567941169027
57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,77,2517,0,0,0,0,1,0,0,0,0,1,1030,1000,0,1131,0,27,0.074074074074074,2,Quiet Value Regulars,0.08005211051713046
68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,56,2828,0,0,0,1,0,0,0,1,0,0,1422,1385,0,1132,1,24,0.125,2,Quiet Value Regulars,0.09497683508143198
7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,2828,0,1,0,0,0,0,0,1,0,0,13,8,0,1133,1,4,0.25,1,Deal Driven Browsers,0.17036191977458817
83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,46,2804,0,0,0,1,0,0,0,1,0,0,1719,1605,1,1134,0,26,0.0384615384615384,0,Premium Loyalists,0.5669408999711816
54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,60,2246,0,1,0,0,0,0,0,0,1,0,224,211,0,1135,1,12,0.1666666666666666,2,Quiet Value Regulars,0.012033268417234975
23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,57,2191,0,0,1,0,0,0,0,0,0,1,46,44,0,1136,2,10,0.4,1,Deal Driven Browsers,0.03859703072908148
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,44,2502,0,1,0,0,0,0,0,1,0,0,496,477,0,1137,2,26,0.3846153846153846,1,Deal Driven Browsers,0.20749830950716622
56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,46,2730,0,0,0,1,0,0,0,1,0,0,1011,1002,0,1138,0,15,0.0666666666666666,2,Quiet Value Regulars,0.062462318672827956
79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,59,2190,0,1,0,0,0,0,0,1,0,0,1357,1344,0,1139,0,11,0.0909090909090909,2,Quiet Value Regulars,0.11193817879398045
57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,69,2634,0,1,0,0,0,0,0,1,0,0,920,814,0,1140,1,25,0.08,2,Quiet Value Regulars,0.009210074768444902
44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,55,2257,0,1,0,0,0,0,0,1,0,0,260,219,0,1141,1,12,0.0833333333333333,1,Deal Driven Browsers,0.0029099458193797816
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,64,2812,0,0,0,1,0,0,0,1,0,0,652,620,0,1142,2,31,0.3870967741935484,1,Deal Driven Browsers,0.31969169481069387
59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,55,2776,0,1,0,0,0,0,0,1,0,0,490,481,1,1143,1,17,0.0588235294117647,2,Quiet Value Regulars,0.16614018423617408
80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,26,2835,0,0,0,1,0,0,0,1,0,0,950,896,0,1144,0,21,0.0476190476190476,2,Quiet Value Regulars,0.09895355711302682
40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,46,2418,0,1,0,0,0,0,0,0,0,1,216,214,0,1145,1,12,0.1666666666666666,1,Deal Driven Browsers,0.014912777593923107
62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,48,2561,0,1,0,0,0,0,0,1,0,0,595,584,0,1146,1,22,0.1818181818181818,2,Quiet Value Regulars,0.007180450471173544
48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,52,2518,0,1,0,0,0,1,0,0,0,0,67,59,0,1147,1,6,0.1666666666666666,1,Deal Driven Browsers,0.027821908437608386
